,chapter,verse,translation,interpretation,orig
5096,57,22,"Whatever misfortune befalls you, it is because of what your own hands have earned, and yet He pardons much. Whatever befalls you of good, it is from Allah; and whatever befalls you of evil, it is from yourself. We have sent you (O Muhammad) as a Messenger to mankind, and Allah is sufficient as a Witness.","This verse highlights the concept of personal responsibility, emphasizing that individuals are accountable for their actions and the consequences that follow, while also acknowledging God's mercy and forgiveness.",ما أصاب من مصيبة في الأرض ولا في أنفسكم إلا في كتاب من قبل أن نبرأها إن ذلك على الله يسير
5097,57,23,"So that you do not grieve over what has escaped you, nor exult at what He has given you, and Allah does not love any arrogant boaster.","The verse is warning against being arrogant and boastful about one's accomplishments and possessions, as this is a trait that is disliked by God, and instead encourages humility and gratitude for what one has received.",لكيلا تأسوا على ما فاتكم ولا تفرحوا بما آتاكم والله لا يحب كل مختال فخور
5098,57,24,"Those who are stingy and enjoin people to be stingy, and whoever turns away, then Allah is the Self-Sufficient, the Praiseworthy.","This verse highlights the importance of generosity and warns against the negative consequences of being stingy, implying that those who practice and promote stinginess will ultimately be forsaken by God, who is Self-Sufficient and Praiseworthy.",الذين يبخلون ويأمرون الناس بالبخل ومن يتول فإن الله هو الغني الحميد
5099,57,25,"We have certainly sent Our messengers with clear proofs, and We revealed with them the Scripture and the balance that the people may maintain [their affairs] in justice. And We sent down iron, wherein is great military might and benefits for the people, that Allah may distinguish those who support Him and His messengers, unseen. Indeed, Allah is Powerful and Exalted.","This verse highlights the importance of justice and balance in human affairs, and how God's revelation and the prophets' guidance are meant to establish justice and fairness in society, and that ultimately, it is God who distinguishes those who truly support Him and His messengers.",لقد أرسلنا رسلنا بالبينات وأنزلنا معهم الكتاب والميزان ليقوم الناس بالقسط وأنزلنا الحديد فيه بأس شديد ومنافع للناس وليعلم الله من ينصره ورسله بالغيب إن الله قوي عزيز
5100,57,26,"And indeed, We sent Noah and Abraham and placed among their offspring prophethood and scripture. So among them is he who is guided, and many of them are defiantly disobedient.","The verse highlights the importance of the legacy of prophets Noah and Abraham, who were chosen by God to guide humanity, and how their offspring inherited the responsibility of prophethood and scripture, but also how many of them strayed from the right path and became disobedient.",ولقد أرسلنا نوحا وإبراهيم وجعلنا في ذريتهما النبوة والكتاب فمنهم مهتد وكثير منهم فاسقون
5101,57,27,"Then We sent Our Messengers one after another. We sent Jesus, the son of Mary, and gave him the Gospel, and We ordained in the hearts of those who followed him compassion and mercy. And monasticism, they invented it - We did not ordain it for them - only to seek Allah's pleasure, but they did not observe it as it should have been observed. So We gave those among them who believed their reward, and many of them are wicked.","The verse highlights the importance of following the prophets and their teachings, emphasizing that true believers will be rewarded, while those who deviate from the path of righteousness will face consequences, implying that faithfulness to God's message is crucial for salvation.",ثم قفينا على آثارهم برسلنا وقفينا بعيسى ابن مريم وآتيناه الإنجيل وجعلنا في قلوب الذين اتبعوه رأفة ورحمة ورهبانية ابتدعوها ما كتبناها عليهم إلا ابتغاء رضوان الله فما رعوها حق رعايتها فآتينا الذين آمنوا منهم أجرهم وكثير منهم فاسقون
5102,57,28,"O you who have believed, fear Allah and believe in His Messenger, He will give you a double portion of His mercy, and He will appoint for you a light by which you will walk, and He will forgive you. And Allah is Forgiving and Merciful.","The verse emphasizes the importance of having faith in God and His Messenger, promising those who do so a double portion of God's mercy, guidance, and forgiveness, thereby highlighting the rewards of obedience and the benefits of a close relationship with God.",يا أيها الذين آمنوا اتقوا الله وآمنوا برسوله يؤتكم كفلين من رحمته ويجعل لكم نورا تمشون به ويغفر لكم والله غفور رحيم
5103,57,29,"So that the People of the Book may know that they do not have power over anything from the Favour of Allah, and that the Favour is in the Hand of Allah; He gives it to whom He wills, and Allah is the Owner of Great Bounty.","The verse highlights the idea that God's favour and blessings are not limited to any particular group or individual, and that He bestows them upon whomever He chooses, emphasizing God's absolute sovereignty and generosity.",لئلا يعلم أهل الكتاب ألا يقدرون على شيء من فضل الله وأن الفضل بيد الله يؤتيه من يشاء والله ذو الفضل العظيم
5104,58,1,"Allah has indeed heard the speech of the woman who disputes with you concerning her husband and complains to Allah. And Allah hears the conversation of both of you. Indeed, Allah is All-Hearing, All-Seeing.","The verse highlights Allah's omniscience and omnipresence, emphasizing that He is aware of every conversation, thought, and action, and that He will ultimately judge and respond to the pleas of the oppressed, in this case, the woman who is seeking justice.",قد سمع الله قول التي تجادلك في زوجها وتشتكي إلى الله والله يسمع تحاوركما إن الله سميع بصير
5105,58,2,"Those who say, from among you, about their wives, 'They are as our mothers.' Their mothers are none but those who gave birth to them. And indeed, they say a grave and disgusting statement, and a falsehood. And indeed, Allah is Forgiving, Merciful.","The verse highlights the gravity of making false and hurtful statements, particularly in relation to one's own family, and reminds us that Allah is always willing to forgive and show mercy to those who repent and correct their ways.",الذين يظاهرون منكم من نسائهم ما هن أمهاتهم إن أمهاتهم إلا اللائي ولدنهم وإنهم ليقولون منكرا من القول وزورا وإن الله لعفو غفور
5106,58,3,"And those who make an oath for abstention from their wives, and they go back on that which they said, the freeing of a slave before they touch each other, that is an admonition to you, and Allah is All-Aware of what you do.","The verse highlights the importance of accountability and responsibility in one's actions and words, emphasizing that God is fully aware of all human deeds and intentions, and that He will hold individuals accountable for their oaths and promises, including those related to their personal relationships.",والذين يظاهرون من نسائهم ثم يعودون لما قالوا فتحرير رقبة من قبل أن يتماسا ذلكم توعظون به والله بما تعملون خبير
5107,58,4,"And whoever does not find, then fasting for two consecutive months before they touch each other, and whoever is not able, then feeding sixty needy people, that you may believe in Allah and His Messenger, and those are the limits of Allah, and for the disbelievers is a painful punishment.","The verse emphasizes the importance of fulfilling one's obligations and making amends for any shortcomings, highlighting the need for believers to take their commitments seriously and make restitution when they fail to meet their responsibilities.",فمن لم يجد فصيام شهرين متتابعين من قبل أن يتماسا فمن لم يستطع فإطعام ستين مسكينا ذلك لتؤمنوا بالله ورسوله وتلك حدود الله وللكافرين عذاب أليم
5108,58,5,"Verily, those who oppose Allah and His Messenger will be abased, as were those before them. And We have certainly sent down verses that make things clear, and for the disbelievers is a humiliating punishment.","The verse highlights the inevitability of humiliation for those who oppose God and His Messenger, drawing a parallel with those who opposed previous prophets, and serves as a warning to those who reject God's revelations.",إن الذين يحادون الله ورسوله كبتوا كما كبت الذين من قبلهم وقد أنزلنا آيات بينات وللكافرين عذاب مهين
5109,58,6,"The day He will gather them all together, He will inform them of what they did. Allah has enumerated it, while they forgot it. And Allah is Witness over all things.","This verse highlights Allah's omniscience and His ability to keep a record of all human actions, emphasizing that even if humans forget their deeds, Allah is always aware and will hold them accountable on the Day of Judgment.",يوم يبعثهم الله جميعا فينبئهم بما عملوا أحصاه الله ونسوه والله على كل شيء شهيد
5110,58,7,"Do you not know that Allah knows what is in the heavens and what is in the earth? Nothing is hidden from Him, neither in the heavens nor in the earth. Whether you converse secretly in three, He is their fourth, or whether you converse secretly in five, He is their sixth, or whether you are fewer or more, He is with them wherever they are. Then He will inform them of what they did on the Day of Resurrection. Indeed, Allah is All-Knower of everything.","This verse emphasizes God's omniscience, implying that He is always present and aware of all human actions and conversations, no matter how secretive or private they may seem, and that He will ultimately hold humans accountable for their deeds on the Day of Judgment.",ألم تر أن الله يعلم ما في السماوات وما في الأرض ما يكون من نجوى ثلاثة إلا هو رابعهم ولا خمسة إلا هو سادسهم ولا أدنى من ذلك ولا أكثر إلا هو معهم أين ما كانوا ثم ينبئهم بما عملوا يوم القيامة إن الله بكل شيء عليم
5111,58,8,"Have you not seen those who were forbidden from secret talks, then they return to what they were forbidden from, and they whisper among themselves about sin and aggression, and disobedience to the Messenger? And when they come to you, they greet you with what Allah has not greeted you with, and they say within themselves: 'Why does Allah not punish us for what we say?' Hell is sufficient for them, they will burn in it, and it is an evil destination.","The verse highlights the hypocrisy of those who, despite being forbidden from engaging in secret talks, continue to conspire against the Messenger and the believers, and ultimately, against Allah, and that their punishment awaits them in the afterlife.",ألم تر إلى الذين نهوا عن النجوى ثم يعودون لما نهوا عنه ويتناجون بالإثم والعدوان ومعصيت الرسول وإذا جاءوك حيوك بما لم يحيك به الله ويقولون في أنفسهم لولا يعذبنا الله بما نقول حسبهم جهنم يصلونها فبئس المصير
5112,58,9,"O you who have believed, when you converse secretly, do not converse about sin and aggression and disobedience to the Messenger, but converse about righteousness and piety, and fear Allah, to whom you will be gathered.","The verse is emphasizing the importance of being mindful of the conversations and discussions that believers have with each other, and to ensure that they are not planning or plotting sinful or harmful activities, but rather focusing on promoting righteousness and piety, and ultimately, fearing Allah and being accountable to Him.",يا أيها الذين آمنوا إذا تناجيتم فلا تتناجوا بالإثم والعدوان ومعصيت الرسول وتناجوا بالبر والتقوى واتقوا الله الذي إليه تحشرون
5113,58,10,"Secret counsels are from Satan that he may grieve those who believe, and he does not harm them at all except with Allah's permission, and upon Allah should the believers rely.","The verse highlights the importance of trust in God's plan and protection, as believers are not harmed by Satan's whispers and schemes except by God's permission, emphasizing the ultimate authority and control of God over all affairs.",إنما النجوى من الشيطان ليحزن الذين آمنوا وليس بضارهم شيئا إلا بإذن الله وعلى الله فليتوكل المؤمنون
5114,58,11,"O you who have believed, when it is said to you, 'Space out in the assemblies,' then space out; Allah will space out for you. And when it is said, 'Rise up,' then rise up; Allah will elevate those who have believed among you and those who were given knowledge, by degrees. And Allah is Aware of what you do.","This verse highlights the importance of obedience to the commands of the Prophet and the leaders of the community, as it is a means of achieving spiritual growth and elevation in the eyes of God.",يا أيها الذين آمنوا إذا قيل لكم تفسحوا في المجالس فافسحوا يفسح الله لكم وإذا قيل انشزوا فانشزوا يرفع الله الذين آمنوا منكم والذين أوتوا العلم درجات والله بما تعملون خبير
5115,58,12,"O you who have believed, when you [wish to] consult the Messenger, present a charity before your consultation. That is better for you and purer. But if you do not find [the means], then indeed Allah is Forgiving, Merciful.","This verse emphasizes the importance of purification and charity before seeking guidance from the Prophet, highlighting the need for spiritual preparation and self-reflection before seeking spiritual guidance.",يا أيها الذين آمنوا إذا ناجيتم الرسول فقدموا بين يدي نجواكم صدقة ذلك خير لكم وأطهر فإن لم تجدوا فإن الله غفور رحيم
5116,58,13,"Do you fear that you might not offer charity before your private consultations? Then if you do not and Allah has turned to you, then establish prayer and give zakah and obey Allah and His Messenger. And Allah is All-Aware of what you do.","The verse highlights the importance of sincerity in one's actions, suggesting that true devotion to God is not just about outward displays of charity, but rather about a genuine commitment to spiritual growth and obedience to God's commandments.",أأشفقتم أن تقدموا بين يدي نجواكم صدقات فإذ لم تفعلوا وتاب الله عليكم فأقيموا الصلاة وآتوا الزكاة وأطيعوا الله ورسوله والله خبير بما تعملون
5117,58,14,"Have you not seen those who turn back to a people with whom Allah is angry, they are neither of you nor of them, and they swear to a lie while they know?","This verse highlights the deceitful nature of hypocrites who secretly ally themselves with those who are under God's wrath, while pretending to be part of the faithful community, and swearing to falsehoods despite knowing the truth.",ألم تر إلى الذين تولوا قوما غضب الله عليهم ما هم منكم ولا منهم ويحلفون على الكذب وهم يعلمون
5118,58,15,"God has prepared for them a severe punishment; indeed, they were doing evil.","This verse highlights the consequences of persistent evil actions, emphasizing that those who continue to engage in wrongdoing will ultimately face a severe punishment from God, implying that their evil deeds have earned them a severe retribution.",أعد الله لهم عذابا شديدا إنهم ساء ما كانوا يعملون
5119,58,16,"They took their oaths as a cloak, so they turned away from the path of Allah, and for them is a humiliating punishment.","The verse highlights how those who use their oaths and promises as a means to deceive and manipulate others will ultimately face a humiliating punishment from God, indicating that their attempts to hide behind false oaths will not protect them from divine retribution.",اتخذوا أيمانهم جنة فصدوا عن سبيل الله فلهم عذاب مهين
5120,58,17,"Their wealth and their children will not avail them against God at all; those are the companions of the Fire, they will abide in it forever.","The verse highlights the futility of material possessions and worldly relationships in the face of God's judgment, emphasizing that true salvation can only come from a righteous heart and faith in God.",لن تغني عنهم أموالهم ولا أولادهم من الله شيئا أولئك أصحاب النار هم فيها خالدون
5121,58,18,"The day He will gather them all together, then He will say to them: 'You have sworn allegiance to them just as you have sworn allegiance to each other. And you assumed that you were not accountable.' Nay, they are indeed the liars.","The verse highlights the hypocrisy of those who claim to be loyal to their leaders or ideologies, but in reality, they are deceitful and lack accountability, and will ultimately be exposed for their lies.",يوم يبعثهم الله جميعا فيحلفون له كما يحلفون لكم ويحسبون أنهم على شيء ألا إنهم هم الكاذبون
5122,58,19,"Satan has taken hold of them, so he has made them forget the remembrance of Allah. Those are the party of Satan. Unquestionably, the party of Satan - they will be the losers.","The verse suggests that those who have forgotten God and are under Satan's influence are ultimately doomed to fail and suffer loss, implying that Satan's influence is a guarantee of defeat and misery.",استحوذ عليهم الشيطان فأنساهم ذكر الله أولئك حزب الشيطان ألا إن حزب الشيطان هم الخاسرون
5123,58,20,"Indeed, those who oppose Allah and His Messenger will be among the most humbled.","The verse highlights the inevitable humiliation and defeat that awaits those who dare to oppose Allah and His Messenger, implying that their arrogance and defiance will ultimately lead to their downfall and shame.",إن الذين يحادون الله ورسوله أولئك في الأذلين
5124,58,21,"God has written, 'I and My messengers will certainly prevail.' Indeed, God is Strong, Exalted in Power.","The verse signifies the inevitability of God's will and the ultimate triumph of truth and justice, emphasizing that God's power and authority will always prevail over human resistance and opposition.",كتب الله لأغلبن أنا ورسلي إن الله قوي عزيز
5125,58,22,"You will not find a people who believe in Allah and the Last Day loving those who resist Allah and His Messenger, even if they were their fathers or their sons or their brothers or their kindred. Those - He has written faith upon their hearts and supported them with a spirit from Him. And He will admit them to gardens beneath which rivers flow, wherein they will abide forever. Allah is pleased with them, and they are pleased with Him. Those are the party of Allah. Unquestionably, the party of Allah - they are the successful ones.","The verse highlights the importance of loyalty to Allah and His Messenger over loyalty to family and kin, emphasizing that true believers will prioritize their faith over all other relationships, and as a result, they will be rewarded with eternal bliss and Allah's pleasure.",لا تجد قوما يؤمنون بالله واليوم الآخر يوادون من حاد الله ورسوله ولو كانوا آباءهم أو أبناءهم أو إخوانهم أو عشيرتهم أولئك كتب في قلوبهم الإيمان وأيدهم بروح منه ويدخلهم جنات تجري من تحتها الأنهار خالدين فيها رضي الله عنهم ورضوا عنه أولئك حزب الله ألا إن حزب الله هم المفلحون
5126,59,1,"Glory be to Allah, to Whom belongs all that is in the heavens and all that is in the earth, and He is the Mighty, the Wise.","The verse emphasizes the absolute sovereignty of Allah over the entire universe, highlighting His omnipotence and wisdom, and implying that all creation is under His control and subject to His will.",سبح لله ما في السماوات وما في الأرض وهو العزيز الحكيم
5127,59,2,"He it is Who drove out those who disbelieved from the People of the Book from their homes at the first gathering. You did not think that they would get out, and they thought that their fortresses would defend them against Allah. But Allah came to them from where they did not expect, and cast terror into their hearts. They demolished their homes with their own hands and the hands of the believers. So take heed, O you who have insight.","This verse highlights the importance of not relying on worldly means of protection, such as fortresses, and instead putting one's trust in Allah, for it is He who ultimately holds power and control over all things.",هو الذي أخرج الذين كفروا من أهل الكتاب من ديارهم لأول الحشر ما ظننتم أن يخرجوا وظنوا أنهم مانعتهم حصونهم من الله فأتاهم الله من حيث لم يحتسبوا وقذف في قلوبهم الرعب يخربون بيوتهم بأيديهم وأيدي المؤمنين فاعتبروا يا أولي الأبصار
5128,59,3,"And if it were not that Allah had decreed exile for them, He would have punished them in this world, and for them in the Hereafter is the punishment of the Fire.","The verse highlights the mercy of Allah, who instead of punishing the guilty in this world, has ordained exile or banishment, thereby giving them a chance to reflect and repent, and thus avoid the more severe punishment of the Fire in the Hereafter.",ولولا أن كتب الله عليهم الجلاء لعذبهم في الدنيا ولهم في الآخرة عذاب النار
5129,59,4,"That is because they defied Allah and His Messenger. And whoever defies Allah, then indeed, Allah is severe in penalty.","The verse highlights the consequences of opposing Allah and His Messenger, emphasizing that such defiance will be met with severe punishment, implying that disobedience to divine authority will not be tolerated.",ذلك بأنهم شاقوا الله ورسوله ومن يشاق الله فإن الله شديد العقاب
5130,59,5,"Whatever palm-trees you cut down or left standing on their roots, it was by Allah's leave, in order that He might confound the wicked.","This verse highlights the idea that even the smallest actions, such as cutting down palm trees, are ultimately under God's control and permission, and that God's power and wisdom are at work even in the most mundane events, ultimately leading to the defeat and humiliation of the wicked.",ما قطعتم من لينة أو تركتموها قائمة على أصولها فبإذن الله وليخزي الفاسقين
5131,59,6,"And what Allah restored to His Messenger from them, you did not press forward any horse or a riding beast, but Allah gives power to His Messengers over whom He pleases, and Allah has power over all things.","The verse highlights the divine authority and power of Allah, emphasizing that it is He who grants victory and empowerment to His Messengers, and that His power is not limited by human efforts or resources.",وما أفاء الله على رسوله منهم فما أوجفتم عليه من خيل ولا ركاب ولكن الله يسلط رسله على من يشاء والله على كل شيء قدير
5132,59,7,"What Allah has bestowed upon His Messenger from the people of the townships, it is for Allah and for the Messenger and for the near of kin and the orphans and the needy and the wayfarer, so that it may not become a perpetual distribution among the rich from among you. And whatever the Messenger gives you, take it, and whatever he forbids you, refrain from it, and fear Allah. Verily, Allah is severe in punishment.","The verse highlights the importance of obedience to the Messenger of God and the distribution of wealth, emphasizing that the wealth should not be concentrated among the rich, but rather should be distributed fairly among all members of society, including the poor and the needy, in order to maintain social justice and equality.",ما أفاء الله على رسوله من أهل القرى فلله وللرسول ولذي القربى واليتامى والمساكين وابن السبيل كي لا يكون دولة بين الأغنياء منكم وما آتاكم الرسول فخذوه وما نهاكم عنه فانتهوا واتقوا الله إن الله شديد العقاب
5133,59,8,"Those who were expelled from their homes, they have been deprived of their properties, they seek bounty from Allah and (His) Good Pleasure, and they assist Allah and His Messenger. Those are the truthful.","The verse highlights the true believers as those who have sacrificed their worldly possessions and comfort for the sake of their faith, and are now seeking Allah's reward and pleasure, and are actively supporting Allah and His Messenger in their mission.",للفقراء المهاجرين الذين أخرجوا من ديارهم وأموالهم يبتغون فضلا من الله ورضوانا وينصرون الله ورسوله أولئك هم الصادقون
5134,59,9,"And those who already have settled in the abode and in the faith, love those who have emigrated to them, and find no want in their breasts of what they have been given, but prefer them over themselves, even though they were in need, and whoever is saved from the covetousness of his soul, those are the successful ones.","The verse highlights the selfless and generous nature of the believers who have already settled in the abode of faith, as they prioritize the needs of those who have emigrated to them over their own needs, demonstrating a high level of spiritual maturity and detachment from worldly desires.",والذين تبوءوا الدار والإيمان من قبلهم يحبون من هاجر إليهم ولا يجدون في صدورهم حاجة مما أوتوا ويؤثرون على أنفسهم ولو كان بهم خصاصة ومن يوق شح نفسه فأولئك هم المفلحون
5135,59,10,"And those who come after them say: 'Our Lord, forgive us and our brethren who preceded us in faith, and put not in our hearts any rancor towards those who believe; our Lord, You are indeed full of kindness and mercy.'","This verse highlights the importance of compassion and forgiveness among believers, emphasizing the need to let go of grudges and resentments towards fellow believers, and instead, cultivate a sense of kindness and mercy towards one another.",والذين جاءوا من بعدهم يقولون ربنا اغفر لنا ولإخواننا الذين سبقونا بالإيمان ولا تجعل في قلوبنا غلا للذين آمنوا ربنا إنك رءوف رحيم
5136,59,11,"Have you not seen those who hypocrites, saying to their brothers among the People of the Book who disbelieve, 'If you are expelled, we will surely go out with you, and we will never obey anyone against you, and if you are fought against, we will certainly help you.' But Allah bears witness that they are liars.","The verse highlights the deceitful nature of the hypocrites, who pretend to be allies of the believers but secretly conspire with the enemies of faith, and are ultimately exposed by God as liars.",ألم تر إلى الذين نافقوا يقولون لإخوانهم الذين كفروا من أهل الكتاب لئن أخرجتم لنخرجن معكم ولا نطيع فيكم أحدا أبدا وإن قوتلتم لننصرنكم والله يشهد إنهم لكاذبون
5137,59,12,"If they were to be driven out, they would not go out with them, and if they were to be fought, they would not help them, and if they were to be helped, they would turn their backs, then they would not be helped.","The verse highlights the cowardly nature of hypocrites, who would abandon their allies in times of need, and would not stand by them in the face of adversity, revealing their true character.",لئن أخرجوا لا يخرجون معهم ولئن قوتلوا لا ينصرونهم ولئن نصروهم ليولن الأدبار ثم لا ينصرون
5138,59,13,Because you are more frightening in their breasts than Allah; that is because they are a people who do not understand.,"The verse highlights the irony that people can be more fearful of human beings than of God, which is a sign of their lack of understanding and faith.",لأنتم أشد رهبة في صدورهم من الله ذلك بأنهم قوم لا يفقهون
5139,59,14,"They will not fight against you all except in fortified towns or from behind walls. Their valor among themselves is great, you think them all united, but their hearts are diverse. That is because they are a people who do not understand.","The verse highlights the cowardice and lack of unity among the enemies of faith, who only dare to fight from behind the safety of fortified walls or from a distance, revealing their internal divisions and lack of conviction.",لا يقاتلونكم جميعا إلا في قرى محصنة أو من وراء جدر بأسهم بينهم شديد تحسبهم جميعا وقلوبهم شتى ذلك بأنهم قوم لا يعقلون
5140,59,15,"Like those who were before them, they tasted the evil result of their affair, and for them is a painful punishment.","The verse suggests that those who disbelieve in God's signs and messages will suffer the same fate as those who came before them, implying that history repeats itself and that those who ignore the lessons of the past will be doomed to repeat the mistakes of their predecessors.",كمثل الذين من قبلهم قريبا ذاقوا وبال أمرهم ولهم عذاب أليم
5141,59,16,"Like Satan when he said to man, 'Disbelieve,' but when he disbelieved, he said, 'I am disassociated from you, I fear Allah, Lord of the Worlds.'","The verse highlights the hypocrisy of Satan, who tempts humans to disbelieve but then claims innocence and fear of God when the consequences of his actions become apparent, implying that humans should not be deceived by Satan's cunning and should instead fear God and follow His guidance.",كمثل الشيطان إذ قال للإنسان اكفر فلما كفر قال إني بريء منك إني أخاف الله رب العالمين
5142,59,17,"So their recompense was that they were both in the Fire, abiding therein, and that is the reward of the wrongdoers.","The verse highlights the concept of justice and accountability, where those who commit wrongdoings will ultimately face punishment, and the punishment will be eternal, emphasizing the gravity of their actions.",فكان عاقبتهما أنهما في النار خالدين فيها وذلك جزاء الظالمين
5143,59,18,"O you who have believed, fear Allah. And let every soul look to what it has sent forth for the morrow. And fear Allah. Indeed, Allah is Acquainted with what you do.","The verse is urging believers to be mindful of their actions and to reflect on their own deeds, emphasizing that God is fully aware of everything they do, implying that they will be held accountable for their actions in the hereafter.",يا أيها الذين آمنوا اتقوا الله ولتنظر نفس ما قدمت لغد واتقوا الله إن الله خبير بما تعملون
5144,59,19,"And be not like those who forgot Allah, so He made them forget their own souls. Those are the defiantly disobedient.","The verse warns against forgetting one's spiritual identity and relationship with God, which can lead to self-ignorance and disobedience, resulting in a state of spiritual darkness and rebellion against God's will.",ولا تكونوا كالذين نسوا الله فأنساهم أنفسهم أولئك هم الفاسقون
5145,59,20,"Not equal are the companions of the Fire and the companions of Paradise. The companions of Paradise, they are the triumphant ones.","The verse highlights the fundamental difference between those who will be punished in Hell and those who will be rewarded in Paradise, emphasizing that the latter are the true winners in the end.",لا يستوي أصحاب النار وأصحاب الجنة أصحاب الجنة هم الفائزون
5146,59,21,"If We had sent down this Quran upon a mountain, you would have seen it humbled, torn apart from fear of Allah. And these examples We present to the people that they might reflect.","The verse highlights the immense power and majesty of the Quran, suggesting that even a mighty mountain would be humbled and shattered by the fear of Allah if it were to receive the revelation, emphasizing the importance of humans to reflect and be mindful of Allah's power and wisdom.",لو أنزلنا هذا القرآن على جبل لرأيته خاشعا متصدعا من خشية الله وتلك الأمثال نضربها للناس لعلهم يتفكرون
5147,59,22,"He is Allah, there is no deity except Him, the Knower of the unseen and the witnessed. He is the Entirely Merciful, the Especially Merciful.","This verse highlights the absolute unity and uniqueness of God, emphasizing His all-encompassing knowledge and infinite mercy, which should inspire awe, reverence, and devotion in believers.",هو الله الذي لا إله إلا هو عالم الغيب والشهادة هو الرحمن الرحيم
5148,59,23,"He is Allah, than Whom there is no other deity, the King, the Holy, the One Free from all defects, the Giver of security, the Watcher over all, the All-Mighty, the Compeller, the Supreme. Glory be to Allah from what they associate with Him!","This verse is emphasizing the uniqueness and greatness of Allah, highlighting His attributes that distinguish Him from any false deities, and reminding believers to purify their faith by recognizing and glorifying Allah's transcendence and majesty.",هو الله الذي لا إله إلا هو الملك القدوس السلام المؤمن المهيمن العزيز الجبار المتكبر سبحان الله عما يشركون
5149,59,24,"He is Allah, the Creator, the Maker, the Fashioner; to Him belong the Most Beautiful Names; whatever is in the heavens and the earth declares His glory; and He is the Mighty, the Wise.","This verse highlights the unity and uniqueness of God, emphasizing His creative power and wisdom, and suggesting that all creation, in the heavens and on earth, is a testament to His glory and majesty.",هو الله الخالق البارئ المصور له الأسماء الحسنى يسبح له ما في السماوات والأرض وهو العزيز الحكيم
5150,60,1,"O you who have believed, do not take My enemy and your enemy as allies, showing them affection while they have disbelieved in what came to you of the truth, expelling the Messenger and yourselves because you believe in Allah, your Lord. If you have come out for jihad in My way and seeking My pleasure, then do not take them as intimate friends, showing them affection while they have disbelieved in what came to you of the truth. And I know what you conceal and what you declare. And whoever does that among you has certainly strayed from the right path.","The verse warns believers against forming close relationships with those who have rejected the truth and are hostile towards them, emphasizing that such alliances can lead to spiritual deviation and straying from the right path.",يا أيها الذين آمنوا لا تتخذوا عدوي وعدوكم أولياء تلقون إليهم بالمودة وقد كفروا بما جاءكم من الحق يخرجون الرسول وإياكم أن تؤمنوا بالله ربكم إن كنتم خرجتم جهادا في سبيلي وابتغاء مرضاتي تسرون إليهم بالمودة وأنا أعلم بما أخفيتم وما أعلنتم ومن يفعله منكم فقد ضل سواء السبيل
5151,60,2,"If they were to prevail against you, they would be your open enemies, and stretch out their hands and tongues against you with evil, and they would love it if you were to disbelieve.","The verse highlights the intense animosity and hatred that the enemies of faith harbor towards believers, and how they would rejoice if believers were to abandon their faith, emphasizing the deep-seated nature of their enmity.",إن يثقفوكم يكونوا لكم أعداء ويبسطوا إليكم أيديهم وألسنتهم بالسوء وودوا لو تكفرون
5152,60,3,Neither your relatives nor your children will benefit you on the Day of Resurrection. He will judge between you. And God is All-Seer of what you do.,"The verse highlights the idea that on the Day of Judgment, one's family ties and relationships will not be able to save them from accountability, and that each individual will be judged solely based on their own actions, emphasizing the importance of personal responsibility.",لن تنفعكم أرحامكم ولا أولادكم يوم القيامة يفصل بينكم والله بما تعملون بصير
5153,60,4,"There has already been for you an excellent pattern in Abraham and those with him, when they said to their people, 'Indeed, we are disassociated from you and from what you worship besides Allah; we have rejected you, and there has appeared between us and you animosity and hatred forever until you believe in Allah alone.' Except for the saying of Abraham to his father, 'I will ask forgiveness for you, but I possess for you [no power] from Allah in anything, our Lord, upon You we have relied, and to You we return.'","The verse highlights the importance of being disassociated from those who reject the oneness of God, and instead, relying solely on God, just as Abraham and his companions did, and emphasizes the need to be firm in one's faith, even in the face of animosity and hatred from others.",قد كانت لكم أسوة حسنة في إبراهيم والذين معه إذ قالوا لقومهم إنا برآء منكم ومما تعبدون من دون الله كفرنا بكم وبدا بيننا وبينكم العداوة والبغضاء أبدا حتى تؤمنوا بالله وحده إلا قول إبراهيم لأبيه لأستغفرن لك وما أملك لك من الله من شيء ربنا عليك توكلنا وإليك أنبنا وإليك المصير
5154,60,5,"Our Lord, do not make us a trial for those who disbelieve, and forgive us, our Lord. Indeed, You are the Exalted in Power, the Wise.","The verse is a prayer to God to protect believers from being a means of testing or temptation for non-believers, and to forgive them, acknowledging God's power and wisdom in all matters.",ربنا لا تجعلنا فتنة للذين كفروا واغفر لنا ربنا إنك أنت العزيز الحكيم
5155,60,6,"Indeed, there was a good example for you in them, for whoever hopes in Allah and the Last Day. And whoever turns away, indeed, Allah is the Free of need, the Praiseworthy.","The verse highlights the importance of emulating the good examples set by the righteous, as they are the ones who have hope in Allah and the Last Day, and are not deterred by the whims of the worldly life, and instead, remain steadfast in their faith and trust in Allah, who is Self-Sufficient and worthy of all praise.",لقد كان لكم فيهم أسوة حسنة لمن كان يرجو الله واليوم الآخر ومن يتول فإن الله هو الغني الحميد
5156,60,7,"Perhaps Allah will put, between you and those amongst them whom you have a blood relation, affection: and Allah is Powerful, and Allah is Oft-Forgiving, Most Merciful.","This verse suggests that even in the midst of conflict and enmity, there is always the possibility of reconciliation and the establishment of loving relationships, especially when facilitated by divine intervention, highlighting God's power and mercy in bringing people together.",عسى الله أن يجعل بينكم وبين الذين عاديتم منهم مودة والله قدير والله غفور رحيم
